,address.houseNumber,street,city,state,zip,address.zipPlus4,sold_month,building.fullBathroomCount,lot.lotDepthFeet,mls.lotSizeSquareFeet,mls.bedroomCount,mls.floorCount,mls.bathroomCount,building.buildingQualityCode,sale.priorSale.price,prev_sale_price,bedrooms_tagged,living_area_tagged,Bathroom_max_tagged,Bathroom_min_tagged,Bathroom_std_tagged,Bathroom_mean_tagged,Floor_max_tagged,Floor_min_tagged,Floor_std_tagged,Floor_mean_tagged,Walls_max_tagged,Walls_min_tagged,Walls_std_tagged,Walls_mean_tagged,Outview_tagged,Outview_std_tagged,Kitchen_level_tagged,Kitchen_level_std_tagged,general.propertyTypeDetail,sale.lastSale.saleDate,sale.priorSale.saleDate,building.yearBuilt,sale.lastSale.price,building.styleCode,building.roofCover,building.exteriorWalls,building.heatSource,building.constructionType,AC,Fireplace,SolarHeat,EvaporativeCooler,AttachedGarage,SpaorHotTub,Spa,Pool,Garage,hoa_type,hoa_amount
58,940,940 elden ave 205,los angeles,ca,90006,5844,may,2.0,,24829.0,2.0,5.0,2.0,6.0,692756.9821679909,575000.0,2.0,1250.0,4.0,4.0,0.0,4.0,3.0,3.0,0.0,3.0,5.0,3.0,1.0,4.0,2.0,1.0,5.0,1.0,Condominium Unit,2021,2018,2009,702523.4345841347,29.0,,Stucco,Central,Wood,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COA,406.0
59,940,940 elden ave 205,los angeles,ca,90006,5844,april,2.0,,24829.0,2.0,5.0,2.0,6.0,695285.7153975772,,2.0,1250.0,4.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,3.0,2.0,0.0,3.0,2.0,1.0,3.0,1.0,Condominium Unit,2021,2018,2009,706045.4522502507,29.0,,Stucco,Central,Wood,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COA,406.0
60,1026,1026 s oxford ave 504,los angeles,ca,90006,2398,april,2.0,,13790.0,2.0,5.0,2.0,4.0,763735.0067309001,650000.0,2.0,1200.0,5.0,2.0,1.0,4.0,3.0,2.0,1.0,3.0,5.0,3.0,1.0,4.0,4.0,1.0,4.0,2.0,Condominium Unit,2021,2019,2009,806909.0882860009,29.0,,Stucco,Central,Wood,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COA,275.0
61,1026,1026 s oxford ave 504,los angeles,ca,90006,2398,june,2.0,,13790.0,2.0,5.0,2.0,4.0,757976.7770893301,,2.0,1200.0,4.0,2.0,1.0,3.0,3.0,2.0,1.0,3.0,3.0,2.0,1.0,3.0,3.0,1.0,3.0,1.0,Condominium Unit,2021,2019,2009,797964.0897969084,29.0,,Stucco,Central,Wood,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COA,275.0
62,1038,1038 s berendo st,los angeles,ca,90006,2604,september,1.0,1280.0,5906.0,3.0,1.0,3.0,7.0,1368861.5442088642,635000.0,3.0,1698.0,5.0,4.0,1.0,5.0,5.0,3.0,1.0,4.0,5.0,2.0,1.0,3.0,2.0,1.0,4.0,0.0,Single Family,2022,2021,1910,1520572.8155656548,,,Stucco,Floor/Wall,Wood,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0
63,1038,1038 s berendo st,los angeles,ca,90006,2604,october,1.0,1280.0,5906.0,3.0,1.0,3.0,7.0,1361348.18267849,,2.0,1698.0,2.0,1.0,1.0,2.0,5.0,2.0,2.0,4.0,3.0,2.0,1.0,2.0,2.0,1.0,4.0,0.0,Single Family,2022,2021,1910,1514175.6763780962,,,Stucco,Floor/Wall,Wood,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0
64,1101,1101 s harvard blvd 406,los angeles,ca,90006,2912,december,2.0,,23101.0,3.0,4.0,2.0,1.0,832214.1873278237,699750.0,3.0,1327.0,4.0,4.0,0.0,4.0,5.0,3.0,1.0,4.0,5.0,3.0,1.0,4.0,3.0,2.0,3.0,1.0,Condominium Unit,2019,2018,2016,868801.1676285064,29.0,,Stucco,Central,Wood,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COA,435.0
65,1101,1101 s harvard blvd 406,los angeles,ca,90006,2912,march,2.0,,23101.0,3.0,4.0,2.0,1.0,848352.8870305944,,3.0,1327.0,5.0,4.0,1.0,4.0,3.0,3.0,0.0,3.0,5.0,3.0,1.0,5.0,3.0,1.0,4.0,0.6666666666666666,Condominium Unit,2019,2018,2016,883122.8257656716,29.0,,Stucco,Central,Wood,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COA,435.0
66,1133,1133 s hoover st 416,los angeles,ca,90006,7501,october,3.0,,21830.0,2.0,,2.0,6.0,615005.3333333334,501000.0,2.0,1200.0,4.0,2.0,1.0,3.0,3.0,3.0,0.0,3.0,5.0,2.0,1.0,4.0,2.0,1.0,3.0,1.0,Condominium Unit,2019,2017,2006,638172.4385161729,29.0,,Stucco,Central,Wood,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COA,400.0
67,1133,1133 s hoover st 416,los angeles,ca,90006,7501,march,3.0,,21830.0,2.0,,2.0,6.0,625248.9175750468,,2.0,1200.0,5.0,2.0,1.0,4.0,3.0,3.0,0.0,3.0,5.0,2.0,1.0,4.0,3.0,0.0,4.0,0.0,Condominium Unit,2019,2017,2006,647623.4055614924,29.0,,Stucco,Central,Wood,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COA,400.0
68,1207,1207 s westlake ave,los angeles,ca,90006,4117,august,1.0,420.0,2587.0,3.0,2.0,1.0,7.0,446407.80403374677,337000.0,3.0,1472.0,5.0,5.0,0.0,5.0,5.0,3.0,1.0,4.0,5.0,5.0,0.0,5.0,2.0,1.0,4.0,0.0,Single Family,2021,2014,1905,831854.0605047612,15.0,Composition Shingle,Wood,Floor/Wall,Wood,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,None,0.0
69,1207,1207 s westlake ave,los angeles,ca,90006,4117,january,1.0,420.0,2587.0,3.0,2.0,1.0,7.0,454773.4912445279,,3.0,1472.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,2.0,0.0,2.0,1.0,Single Family,2021,2014,1905,856278.7968039194,15.0,Composition Shingle,Wood,Floor/Wall,Wood,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,None,0.0
70,1446,1446 malvern ave,los angeles,ca,90006,5413,december,3.0,1300.0,6098.0,4.0,2.0,2.0,7.0,1036769.3933700175,895000.0,4.0,2534.0,5.0,4.0,1.0,5.0,5.0,3.0,1.0,4.0,5.0,3.0,1.0,5.0,2.0,1.0,4.0,0.0,Single Family,2020,2019,1903,1260229.8636383566,23.0,Composition Shingle,Stucco,,Wood,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,None,0.0
71,1446,1446 malvern ave,los angeles,ca,90006,5413,december,3.0,1300.0,6098.0,4.0,2.0,2.0,7.0,1036769.3933700175,,4.0,2534.0,5.0,4.0,1.0,4.0,3.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,2.0,1.0,4.0,1.0,Single Family,2020,2019,1903,1260229.8636383566,23.0,Composition Shingle,Stucco,,Wood,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,None,0.0
72,1700,1700 s hobart blvd,los angeles,ca,90006,5235,november,3.0,,5851.0,4.0,2.0,3.0,4.0,1028301.647372204,815000.0,4.0,2412.0,4.0,4.0,0.0,4.0,5.0,3.0,1.0,4.0,5.0,5.0,0.0,5.0,3.0,0.0,4.0,0.0,Single Family,2021,2016,1905,1351176.4428517541,,,Stucco,Central,Wood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOA,700.0
73,1700,1700 s hobart blvd,los angeles,ca,90006,5235,august,3.0,,5851.0,4.0,2.0,3.0,4.0,1031648.7216464608,,4.0,2412.0,5.0,4.0,0.0,4.0,5.0,2.0,1.0,3.0,5.0,3.0,1.0,4.0,3.0,1.0,4.0,0.0,Single Family,2021,2016,1905,1369918.3932915707,,,Stucco,Central,Wood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOA,700.0
74,2262,2262 cambridge st,los angeles,ca,90006,4247,july,3.0,1250.0,5875.0,5.0,2.0,3.0,1.0,801886.8860920316,650000.0,5.0,2594.0,5.0,4.0,1.0,5.0,5.0,3.0,1.0,4.0,5.0,3.0,1.0,4.0,2.0,1.0,4.0,0.0,Single Family,2021,2017,1903,1180649.9552563175,15.0,Composition Shingle,Stucco,Central,Wood,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0
75,2262,2262 cambridge st,los angeles,ca,90006,4247,august,3.0,1250.0,5875.0,5.0,2.0,3.0,1.0,799521.9998812422,,4.0,2594.0,5.0,1.0,2.0,2.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,4.0,1.0,1.0,0.0,Single Family,2021,2017,1903,1177359.5829895427,15.0,Composition Shingle,Stucco,Central,Wood,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0
76,2231,2231 balsam ave,los angeles,ca,90064,2310,october,1.0,1350.0,6074.0,2.0,1.0,1.0,9.0,1630240.5020276783,1405000.0,2.0,862.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,2.0,1.0,4.0,0.0,Single Family,2020,2019,1939,1736784.0110763551,15.0,Composition Shingle,Stucco,Floor/Wall,Wood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0
77,2231,2231 balsam ave,los angeles,ca,90064,2310,november,1.0,1350.0,6074.0,2.0,1.0,1.0,9.0,1629443.4076700571,,2.0,862.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,4.0,2.0,1.0,4.0,0.0,Single Family,2020,2019,1939,1735030.0047568518,15.0,Composition Shingle,Stucco,Floor/Wall,Wood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0
78,2253,2253 overland ave,los angeles,ca,90064,2025,november,1.0,1350.0,6098.0,2.0,1.0,2.0,9.0,1428528.820645518,1197500.0,2.0,1104.0,5.0,2.0,1.0,4.0,5.0,3.0,1.0,5.0,5.0,2.0,1.0,4.0,3.0,1.0,4.333333333333333,1.0,Single Family,2020,2018,1924,1750947.711222511,15.0,Composition Shingle,Stucco,Floor/Wall,Wood,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0
79,2253,2253 overland ave,los angeles,ca,90064,2025,september,1.0,1350.0,6098.0,2.0,1.0,2.0,9.0,1431452.4738306003,,2.0,1104.0,5.0,2.0,1.0,3.0,5.0,3.0,1.0,4.0,5.0,2.0,1.0,4.0,2.0,1.0,4.0,0.0,Single Family,2020,2018,1924,1752063.2258820431,15.0,Composition Shingle,Stucco,Floor/Wall,Wood,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0
80,2263,2263 fox hills dr 204,los angeles,ca,90064,2565,august,2.0,,12501.0,2.0,3.0,2.0,2.0,864440.1925474443,723000.0,2.0,950.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,3.0,5.0,2.0,2.0,4.0,3.0,1.0,4.0,1.0,Condominium Unit,2021,2018,1987,802144.9869153054,29.0,,Stucco,Central,Wood,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COA,380.0
81,2263,2263 fox hills dr 204,los angeles,ca,90064,2565,september,2.0,,12501.0,2.0,3.0,2.0,2.0,864250.6376446965,,2.0,950.0,4.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,4.0,3.0,1.0,4.0,0.0,Condominium Unit,2021,2018,1987,798320.0525826097,29.0,,Stucco,Central,Wood,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COA,380.0
82,2280,2280 s westgate ave,los angeles,ca,90064,1332,september,1.0,,4253.0,2.0,1.0,1.0,7.0,1201344.2473484369,1005000.0,2.0,738.0,4.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,4.0,3.0,1.0,4.0,1.0,Single Family,2021,2018,1948,1378717.347327168,15.0,Composition Shingle,Stucco,Floor/Wall,Wood,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,None,0.0
83,2280,2280 s westgate ave,los angeles,ca,90064,1332,june,1.0,,4253.0,2.0,1.0,1.0,7.0,1207060.5117699355,921000.0,2.0,738.0,4.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,3.0,1.0,4.0,0.0,Single Family,2021,2018,1948,1395328.8736865383,15.0,Composition Shingle,Stucco,Floor/Wall,Wood,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,None,0.0
84,2280,2280 s westgate ave,los angeles,ca,90064,1332,june,1.0,,4253.0,2.0,1.0,1.0,7.0,1207060.5117699355,,2.0,738.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,5.0,2.0,2.0,4.0,3.0,1.0,2.0,1.0,Single Family,2021,2018,1948,1395328.8736865383,15.0,Composition Shingle,Stucco,Floor/Wall,Wood,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,None,0.0
85,2491,2491 purdue ave 123,los angeles,ca,90064,5118,march,2.0,,45574.0,2.0,4.0,2.0,6.0,904801.3278281617,725000.0,2.0,1176.0,4.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,4.0,3.0,1.0,4.0,0.0,Condominium Unit,2020,2017,1990,942730.1284257029,29.0,,Stucco,Central,Wood,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COA,439.0
86,2491,2491 purdue ave 123,los angeles,ca,90064,5118,may,2.0,,45574.0,2.0,4.0,2.0,6.0,899749.2770872609,,2.0,1176.0,5.0,2.0,1.0,4.0,5.0,2.0,2.0,4.0,5.0,2.0,2.0,4.0,3.0,1.0,4.0,0.0,Condominium Unit,2020,2017,1990,940815.5880408977,29.0,,Stucco,Central,Wood,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COA,439.0
87,2542,2542 s centinela ave,west los angeles,ca,90064,2722,february,3.0,,10019.0,3.0,2.0,3.0,6.0,1033556.8907118989,875000.0,3.0,1204.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,4.0,2.0,0.0,4.0,1.0,Condominium Unit,2021,2019,1988,1027705.288638024,29.0,,Stucco,Central,Wood,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COA,200.0
88,2542,2542 s centinela ave,los angeles,ca,90064,2722,november,3.0,,10019.0,3.0,2.0,3.0,6.0,1014777.9229261919,,3.0,1204.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,4.0,2.0,1.0,4.0,0.0,Condominium Unit,2021,2019,1988,987606.8779077078,29.0,,Stucco,Central,Wood,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COA,200.0
89,2560,2560 s centinela ave 1,los angeles,ca,90064,2775,june,3.0,,16462.0,3.0,2.0,3.0,2.0,967994.6168331425,840000.0,3.0,1196.0,4.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,2.0,1.0,4.0,1.0,Condominium Unit,2019,2016,1986,979539.2196231344,29.0,,Stucco,Central,Wood,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COA,375.0
90,2560,2560 s centinela ave 1,los angeles,ca,90064,2775,february,3.0,,16462.0,3.0,2.0,3.0,2.0,981107.9185942785,,3.0,1196.0,4.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,2.0,1.0,4.0,1.0,Condominium Unit,2019,2016,1986,992214.6150834231,29.0,,Stucco,Central,Wood,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COA,375.0
91,2713,2713 ceilhunt ave,los angeles,ca,90064,3809,may,1.0,1040.0,5227.0,3.0,1.0,1.0,4.0,1014261.0924109067,705000.0,3.0,1237.0,5.0,2.0,1.0,4.0,5.0,3.0,1.0,4.0,5.0,2.0,1.0,4.0,2.0,1.0,5.0,0.0,Single Family,2021,2010,1951,1800913.2489736155,15.0,Composition Shingle,Stucco,Floor/Wall,Wood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0
92,2713,2713 ceilhunt ave,los angeles,ca,90064,3809,may,1.0,1040.0,5227.0,3.0,1.0,1.0,4.0,1014261.0924109067,,3.0,1237.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,3.0,2.0,1.0,4.0,0.0,Single Family,2021,2010,1951,1800913.2489736155,15.0,Composition Shingle,Stucco,Floor/Wall,Wood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0
93,2852,2852 sawtelle blvd 41,los angeles,ca,90064,3756,november,2.0,,33541.0,2.0,1.0,2.0,6.0,672652.7946253616,580000.0,2.0,963.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,3.0,3.0,1.0,4.0,0.0,Condominium Unit,2021,2019,1971,705433.4842197913,29.0,,Stucco,Central,Wood,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,COA,350.0
94,2852,2852 sawtelle blvd 41,los angeles,ca,90064,3756,february,2.0,,33541.0,2.0,1.0,2.0,6.0,685100.5675576015,,2.0,963.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,3.0,1.0,3.0,1.0,Condominium Unit,2021,2019,1971,734075.2061700171,29.0,,Stucco,Central,Wood,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,COA,350.0
95,2884,2884 sawtelle blvd 118,los angeles,ca,90064,3742,february,2.0,,30384.0,2.0,2.0,2.0,4.0,707543.5171844885,599000.0,2.0,850.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,5.0,2.0,2.0,4.0,2.0,1.0,4.0,1.0,Condominium Unit,2022,2019,1971,671540.5277457599,29.0,,Stucco,Floor/Wall,Wood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COA,313.0
96,2884,2884 sawtelle blvd 118,los angeles,ca,90064,3742,august,2.0,,30384.0,2.0,2.0,2.0,4.0,696408.6873229741,,2.0,850.0,4.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,2.0,1.0,3.0,1.0,Condominium Unit,2022,2019,1971,642866.6430218124,29.0,,Stucco,Floor/Wall,Wood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COA,313.0
97,10404,10404 ilona ave 4,los angeles,ca,90064,2352,july,1.0,,7147.0,2.0,2.0,2.0,9.0,828286.6780730885,712000.0,2.0,1191.0,4.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,5.0,2.0,2.0,4.0,2.0,1.0,4.0,0.0,Condominium Unit,2021,2019,1950,855143.6591809777,29.0,,Stucco,Central,Wood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COA,326.0
98,10404,10404 ilona ave 4,los angeles,ca,90064,2352,july,1.0,,7147.0,2.0,2.0,2.0,9.0,828286.6780730885,,2.0,1191.0,5.0,2.0,1.0,4.0,5.0,3.0,1.0,4.0,5.0,2.0,1.0,3.0,3.0,1.0,4.0,0.0,Condominium Unit,2021,2019,1950,855143.6591809777,29.0,,Stucco,Central,Wood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COA,326.0
99,11808,11808 tennessee pl,los angeles,ca,90064,1319,april,2.0,1100.0,3908.0,3.0,1.0,2.0,7.0,1433471.858787228,950000.0,3.0,1136.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,4.0,5.0,2.0,2.0,4.0,2.0,1.0,5.0,0.0,Single Family,2021,2019,1948,1628947.7219773643,15.0,Gravel/Rock,Stucco,Floor/Wall,Wood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0
100,11808,11808 tennessee pl,los angeles,ca,90064,1319,july,2.0,1100.0,3908.0,3.0,1.0,2.0,7.0,1419255.2629904044,,3.0,1136.0,4.0,2.0,0.0,3.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,2.0,1.0,3.0,1.0,Single Family,2021,2019,1948,1603808.1401542595,15.0,Gravel/Rock,Stucco,Floor/Wall,Wood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0
101,159,159 w 52nd pl,los angeles,ca,90037,3824,july,2.0,1140.0,4589.0,4.0,1.0,2.0,7.0,361550.057974328,285000.0,4.0,1764.0,5.0,4.0,1.0,4.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,2.0,0.0,4.0,0.0,Single Family,2017,2016,1906,524310.6562909437,15.0,Composition Shingle,Stucco,Floor/Wall,Wood,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0
102,159,159 w 52nd pl,los angeles,ca,90037,3824,november,2.0,1140.0,4589.0,4.0,1.0,2.0,7.0,359590.1466270897,,4.0,1764.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,4.0,2.0,1.0,0.0,Single Family,2017,2016,1906,521603.9569155177,15.0,Composition Shingle,Stucco,Floor/Wall,Wood,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0
103,908,908 w 50th pl,los angeles,ca,90037,2942,june,2.0,,5663.0,5.0,0.0,2.0,10.0,618543.4463298675,515000.0,4.0,1658.0,2.0,2.0,0.0,2.0,5.0,2.0,1.0,3.0,5.0,2.0,2.0,3.0,4.0,1.0,2.0,1.0,Duplex,2018,2018,1921,702617.3128213058,31.0,,Stucco,,Wood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0
104,908,908 w 50th pl,los angeles,ca,90037,2942,august,2.0,,5663.0,5.0,0.0,2.0,10.0,615749.2381216234,,4.0,1658.0,2.0,2.0,0.0,2.0,5.0,2.0,1.0,2.0,5.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,Duplex,2018,2018,1921,699443.3093226209,31.0,,Stucco,,Wood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0
105,1133,1133 w 49th st,los angeles,ca,90037,2842,september,2.0,1300.0,5663.0,4.0,1.0,3.0,1.0,551091.3031789771,475000.0,4.0,1416.0,4.0,4.0,0.0,4.0,3.0,3.0,0.0,3.0,5.0,3.0,1.0,4.0,3.0,0.0,4.0,0.0,Single Family,2019,2019,1912,771527.8244505681,,,Stucco,,Wood,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOA,500.0
106,1133,1133 w 49th st,los angeles,ca,90037,2842,february,2.0,1300.0,5663.0,4.0,1.0,3.0,1.0,561073.7406721737,,3.0,1416.0,5.0,5.0,0.0,5.0,3.0,3.0,0.0,3.0,5.0,5.0,0.0,5.0,2.0,1.0,4.0,0.0,Single Family,2019,2019,1912,785503.2369410433,,,Stucco,,Wood,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOA,500.0
107,1137,1137 w 51st pl,los angeles,ca,90037,3509,november,1.0,1220.0,4792.0,3.0,1.0,2.0,7.0,459896.8717388569,364500.0,3.0,1600.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,2.0,0.0,4.0,0.0,Single Family,2020,2016,1911,756091.0571188115,,,Stucco,Floor/Wall,Wood,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,None,0.0
108,1137,1137 w 51st pl,los angeles,ca,90037,3509,april,1.0,1220.0,4792.0,3.0,1.0,2.0,7.0,468419.9615368709,,3.0,1600.0,4.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,3.0,2.0,1.0,3.0,2.0,1.0,4.0,0.0,Single Family,2020,2016,1911,764782.9812276079,,,Stucco,Floor/Wall,Wood,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,None,0.0
109,1226,1226 w 55th st,los angeles,ca,90037,3402,september,2.0,1270.0,5227.0,4.0,1.0,2.0,6.0,540332.0237113361,428000.0,4.0,1404.0,4.0,4.0,0.0,4.0,3.0,2.0,1.0,2.0,5.0,3.0,1.0,4.0,3.0,1.0,4.0,0.0,Single Family,2020,2016,1913,742920.3159097234,,,Stucco,,Wood,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0
110,1226,1226 w 55th st,los angeles,ca,90037,3402,august,2.0,1270.0,5227.0,4.0,1.0,2.0,6.0,541773.8071959327,,4.0,1400.0,5.0,4.0,1.0,4.0,3.0,2.0,1.0,3.0,5.0,3.0,1.0,4.0,2.0,0.0,4.0,1.0,Single Family,2020,2016,1913,743600.9799681896,,,Stucco,,Wood,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0
111,1227,1227 w 46th st,los angeles,ca,90037,2805,march,2.0,1470.0,7387.0,3.0,1.0,2.0,4.0,330495.51725513313,350000.0,4.0,1970.0,5.0,2.0,1.0,4.0,3.0,3.0,0.0,3.0,5.0,3.0,1.0,4.0,3.0,1.0,4.0,1.0,Single Family,2016,2013,1909,450354.05925833905,,,Stucco,Central,Wood,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOA,500.0
112,1227,1227 w 46th st,los angeles,ca,90037,2805,august,2.0,1470.0,7387.0,3.0,1.0,2.0,4.0,326271.85383524967,,3.0,1970.0,5.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,5.0,0.0,2.3333333333333335,1.3333333333333333,Single Family,2016,2013,1909,443039.328314431,,,Stucco,Central,Wood,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOA,500.0
113,4259,4259 van buren pl,los angeles,ca,90037,2332,may,2.0,970.0,4356.0,3.0,1.0,2.0,1.0,496413.39425504045,400000.0,3.0,1442.0,4.0,4.0,0.0,4.0,3.0,3.0,0.0,3.0,5.0,3.0,1.0,5.0,3.0,1.0,5.0,0.0,Single Family,2019,2017,1919,748870.4895959448,,,Stucco,Central,Wood,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0
114,4259,4259 van buren pl,los angeles,ca,90037,2332,february,2.0,970.0,4356.0,3.0,1.0,2.0,1.0,499772.81226250844,,3.0,1442.0,5.0,2.0,1.0,3.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,3.0,2.0,0.0,4.0,0.0,Single Family,2019,2017,1919,754791.832188461,,,Stucco,Central,Wood,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0
115,4279,4279 walton ave,los angeles,ca,90037,2427,march,3.0,1170.0,5227.0,4.0,1.0,3.0,7.0,618185.97803597,525000.0,4.0,1411.0,5.0,2.0,1.0,4.0,3.0,3.0,0.0,3.0,5.0,2.0,1.0,4.0,2.0,1.0,5.0,0.0,Single Family,2020,2019,1920,833511.3940349203,,,Stucco,,Wood,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,None,0.0
