,address.houseNumber,street,city,state,zip,address.zipPlus4,sold_month,building.fullBathroomCount,lot.lotDepthFeet,mls.lotSizeSquareFeet,mls.bedroomCount,mls.floorCount,mls.bathroomCount,building.buildingQualityCode,assessment.totalAssessedValue,sale.priorSale.price,bedrooms_tagged,living_area_tagged,Bathroom_max_tagged,Bathroom_min_tagged,Bathroom_std_tagged,Bathroom_mean_tagged,Floor_max_tagged,Floor_min_tagged,Floor_std_tagged,Floor_mean_tagged,Walls_max_tagged,Walls_min_tagged,Walls_std_tagged,Walls_mean_tagged,Outview_tagged,Outview_std_tagged,Kitchen_level_tagged,Kitchen_level_std_tagged,general.propertyTypeDetail,assessment.assessmentYear,sale.lastSale.saleDate,sale.priorSale.saleDate,building.yearBuilt,sale.lastSale.price,building.styleCode,building.roofCover,building.exteriorWalls,building.heatSource,building.heatSourceCode,AC,Fireplace,SolarHeat,EvaporativeCooler,AttachedGarage,SpaorHotTub,Spa,Pool,Garage,hoa_type,hoa_amount
294,4243,4243 palmero dr,los angeles,ca,90065,4220,april,2.0,,6072.0,3.0,1.0,2.0,4.0,1110897.51810588,947111.8944576295,3.0,1556.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,4.0,2.0,1.0,4.0,0.0,Single Family,2021,2017,2008,1956,1151299.1755973613,15.0,Wood Shake/ Shingles,Stucco,Central,3.0,0,1,0,0,0,0,0,0,0,,
295,4243,4243 palmero dr,los angeles,ca,90065,4220,july,2.0,,6072.0,3.0,1.0,2.0,4.0,1093753.0151382794,926755.9537361686,3.0,1556.0,4.0,1.0,1.0,2.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,4.0,3.0,2.0,4.0,0.0,Single Family,2021,2017,2008,1956,1140529.886449359,15.0,Wood Shake/ Shingles,Stucco,Central,3.0,0,1,0,0,0,0,0,0,0,,
296,4289,4289 trent way,los angeles,ca,90065,5111,june,2.0,1020.0,4834.0,3.0,1.0,3.0,4.0,1222110.8188938745,1285129.1020834139,3.0,1594.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,4.0,3.0,1.0,5.0,1.0,Single Family,2021,2021,2018,1955,1533864.3059429463,15.0,Gravel/Rock,Stucco,Floor/Wall,6.0,0,0,0,0,0,0,0,0,0,HOA,1100.0
296,4289,4289 trent way,los angeles,ca,90065,5111,june,2.0,1020.0,4834.0,3.0,1.0,3.0,4.0,1222110.8188938745,1285129.1020834139,3.0,1594.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,4.0,3.0,1.0,5.0,1.0,Single Family,2021,2021,2018,1955,1533864.3059429463,15.0,Gravel/Rock,Stucco,Floor/Wall,6.0,0,0,0,0,0,0,0,0,0,HOA,1100.0
298,901,901 s rimpau blvd,los angeles,ca,90019,1850,february,4.0,1400.0,8182.0,4.0,1.0,2.0,4.0,2028232.8544506917,781276.4765678485,4.0,1458.0,5.0,4.0,1.0,4.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,3.0,1.0,5.0,1.0,Single Family,2021,2017,2016,1922,2092798.651349254,15.0,Roll Composition,Stucco,Floor/Wall,6.0,3,0,0,0,1,0,0,0,1,PUD,200.0
298,901,901 s rimpau blvd,los angeles,ca,90019,1850,february,4.0,1400.0,8182.0,4.0,1.0,2.0,4.0,2028232.8544506917,781276.4765678485,4.0,1458.0,5.0,4.0,1.0,4.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,3.0,1.0,5.0,1.0,Single Family,2021,2017,2016,1922,2092798.651349254,15.0,Roll Composition,Stucco,Floor/Wall,6.0,3,0,0,0,1,0,0,0,1,PUD,200.0
300,902,902 s victoria ave,los angeles,ca,90019,1922,january,2.0,1720.0,8712.0,3.0,2.0,2.0,1.0,1882353.3749671935,1942485.5409732924,3.0,2198.0,5.0,2.0,1.0,4.0,3.0,3.0,0.0,3.0,5.0,3.0,1.0,5.0,3.0,1.0,4.0,0.0,Single Family,2021,2021,2017,1923,2327583.237343987,12.0,Roll Composition,Stucco,Central,3.0,0,0,0,0,0,0,0,0,0,,
300,902,902 s victoria ave,los angeles,ca,90019,1922,january,2.0,1720.0,8712.0,3.0,2.0,2.0,1.0,1882353.3749671935,1942485.5409732924,3.0,2198.0,5.0,2.0,1.0,4.0,3.0,3.0,0.0,3.0,5.0,3.0,1.0,5.0,3.0,1.0,4.0,0.0,Single Family,2021,2021,2017,1923,2327583.237343987,12.0,Roll Composition,Stucco,Central,3.0,0,0,0,0,0,0,0,0,0,,
302,968,968 s muirfield rd,los angeles,ca,90019,1823,january,3.0,1560.0,7821.0,4.0,2.0,3.0,1.0,1976110.2399976673,2011701.6601466706,4.0,2613.0,5.0,2.0,1.0,4.0,3.0,3.0,0.0,3.0,5.0,2.0,1.0,4.0,3.0,0.0,5.0,0.0,Single Family,2021,2021,2018,1922,2406868.3111221273,13.0,Composition Shingle,Stucco,Central,3.0,0,1,0,0,0,0,0,0,0,HOA,200.0
302,968,968 s muirfield rd,los angeles,ca,90019,1823,january,3.0,1560.0,7821.0,4.0,2.0,3.0,1.0,1976110.2399976673,2011701.6601466706,4.0,2613.0,5.0,2.0,1.0,4.0,3.0,3.0,0.0,3.0,5.0,2.0,1.0,4.0,3.0,0.0,5.0,0.0,Single Family,2021,2021,2018,1922,2406868.3111221273,13.0,Composition Shingle,Stucco,Central,3.0,0,1,0,0,0,0,0,0,0,HOA,200.0
303,968,968 s muirfield rd,los angeles,ca,90019,1823,july,3.0,1560.0,7821.0,4.0,2.0,3.0,1.0,1925108.232837602,1977476.0093802556,4.0,2613.0,5.0,2.0,1.0,4.0,5.0,3.0,1.0,4.0,5.0,2.0,1.0,3.0,3.0,1.0,4.0,1.0,Single Family,2021,2021,2018,1922,2344748.742915584,13.0,Composition Shingle,Stucco,Central,3.0,0,1,0,0,0,0,0,0,0,HOA,200.0
304,1047,1047 3rd ave,los angeles,ca,90019,2007,june,3.0,1450.0,7841.0,4.0,1.0,3.0,7.0,1398003.1616708161,1481824.432001081,4.0,2455.0,5.0,4.0,1.0,4.0,3.0,2.0,1.0,3.0,5.0,5.0,0.0,5.0,3.0,1.0,4.0,1.0,Single Family,2021,2021,2017,1919,1485099.8337886909,15.0,Composition Shingle,Stucco,Floor/Wall,6.0,0,1,0,0,0,0,0,0,0,HOA,278.0
305,1047,1047 3rd ave,los angeles,ca,90019,2007,july,3.0,1450.0,7841.0,4.0,1.0,3.0,7.0,1391857.1981399413,1480406.5589391352,4.0,2455.0,5.0,4.0,1.0,4.0,3.0,3.0,0.0,3.0,5.0,3.0,1.0,4.0,2.0,1.0,4.0,0.0,Single Family,2021,2021,2017,1919,1478570.972003239,15.0,Composition Shingle,Stucco,Floor/Wall,6.0,0,1,0,0,0,0,0,0,0,HOA,278.0
306,1289,1289 meadowbrook ave,los angeles,ca,90019,2816,february,2.0,1380.0,6911.0,4.0,1.0,4.0,6.0,1929508.773992593,1899136.6865975321,4.0,2345.0,5.0,5.0,0.0,5.0,5.0,3.0,1.0,5.0,5.0,2.0,1.0,4.0,3.0,1.0,5.0,0.0,Single Family,2021,2020,2017,2016,1944035.929273608,12.0,Tile,Stucco,Central,3.0,0,1,0,0,0,0,0,0,0,PUD,100.0
307,1289,1289 meadowbrook ave,los angeles,ca,90019,2816,december,2.0,1380.0,6911.0,4.0,1.0,4.0,6.0,1846465.8936527644,1860592.0936004256,4.0,2345.0,4.0,4.0,0.0,4.0,5.0,3.0,1.0,4.0,5.0,5.0,0.0,5.0,3.0,1.0,4.0,0.0,Single Family,2021,2020,2017,2016,1919863.6931643793,12.0,Tile,Stucco,Central,3.0,0,1,0,0,0,0,0,0,0,PUD,100.0
308,1207,1207 s victoria ave,los angeles,ca,90019,3156,august,3.0,1720.0,8591.0,5.0,2.0,4.0,4.0,1468942.0365734035,1202535.3197105983,5.0,2501.0,5.0,2.0,1.0,4.0,5.0,3.0,0.0,4.0,3.0,2.0,1.0,3.0,3.0,0.0,3.6666666666666665,0.6666666666666666,Single Family,2021,2017,2016,1921,1562142.98438335,15.0,Composition Shingle,Stucco,Floor/Wall,6.0,0,1,0,0,0,0,0,0,0,HOA,2900.0
309,1207,1207 s victoria ave,los angeles,ca,90019,3156,april,3.0,1720.0,8591.0,5.0,2.0,4.0,4.0,1496137.2102878909,1220847.6363786757,5.0,2501.0,5.0,4.0,1.0,4.0,5.0,3.0,1.0,4.0,5.0,2.0,1.0,4.0,2.0,1.0,4.0,0.0,Single Family,2021,2017,2016,1921,1581557.547873065,15.0,Composition Shingle,Stucco,Floor/Wall,6.0,0,1,0,0,0,0,0,0,0,HOA,2900.0
310,1508,1508 6th ave,los angeles,ca,90019,4301,november,2.0,1500.0,7405.0,4.0,2.0,3.0,4.0,1061301.8860807244,895931.5024666539,4.0,2348.0,5.0,5.0,0.0,5.0,3.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,2.0,0.0,4.0,0.0,Single Family,2021,2018,2017,1911,1132086.7230000806,,,Stucco,Central,3.0,3,1,0,0,0,0,0,1,0,,
311,1508,1508 6th ave,los angeles,ca,90019,4301,august,2.0,1500.0,7405.0,4.0,2.0,3.0,4.0,1076023.0333119682,897924.7075589336,4.0,2348.0,5.0,4.0,1.0,4.0,5.0,3.0,1.0,4.0,5.0,3.0,1.0,4.0,3.0,1.0,4.0,0.0,Single Family,2021,2018,2017,1911,1134652.4795678072,,,Stucco,Central,3.0,3,1,0,0,0,0,0,1,0,,
312,1625,1625 5th ave,los angeles,ca,90019,6102,march,2.0,1500.0,7499.0,3.0,2.0,1.0,1.0,489085.57175359025,765601.9007391763,3.0,2258.0,5.0,4.0,1.0,5.0,3.0,3.0,0.0,3.0,5.0,5.0,0.0,5.0,2.0,1.0,5.0,0.0,Single Family,2021,2017,2016,1911,1129441.657495843,,,Stucco,Central,3.0,3,1,0,0,0,0,0,1,0,,
313,1625,1625 5th ave,los angeles,ca,90019,6102,august,2.0,1500.0,7499.0,3.0,2.0,1.0,1.0,478065.2081688156,753166.8581345326,2.0,2258.0,4.0,2.0,1.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,0.0,3.0,2.0,1.0,3.0,0.3333333333333333,Single Family,2021,2017,2016,1911,1113180.6306038834,,,Stucco,Central,3.0,0,1,0,0,0,0,0,0,0,,
314,1619,1619 s genesee ave,los angeles,ca,90019,3813,august,4.0,1250.0,6376.0,4.0,2.0,4.0,9.0,1876072.9803711874,1414538.9228668131,4.0,2620.0,4.0,4.0,0.0,4.0,5.0,3.0,1.0,5.0,5.0,3.0,1.0,5.0,2.0,1.0,5.0,1.0,Single Family,2021,2020,2017,1926,1941561.517374829,12.0,Roll Composition,Stucco,Floor/Wall,6.0,0,1,0,0,0,0,0,0,0,PUD,200.0
315,1619,1619 s genesee ave,los angeles (city),ca,90019,3813,january,4.0,1250.0,6376.0,4.0,2.0,4.0,9.0,1931157.8684532838,1441198.949754378,4.0,2620.0,4.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,Single Family,2021,2020,2017,1926,1966044.6694969349,12.0,Roll Composition,Stucco,Floor/Wall,6.0,2,1,0,0,0,0,0,0,0,PUD,200.0
316,1827,1827 cochran pl,los angeles,ca,90019,5223,january,2.0,,6098.0,4.0,1.0,3.0,1.0,1599152.7546512305,1670321.9844854176,4.0,2205.0,5.0,1.0,1.0,4.0,3.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,2.0,1.0,5.0,1.0,Single Family,2021,2022,2018,1939,1929376.4164904498,15.0,Composition Shingle,Stucco,Central,3.0,2,1,0,0,0,0,0,0,0,HOA,100.0
317,1827,1827 cochran pl,los angeles,ca,90019,5223,september,2.0,,6098.0,4.0,1.0,3.0,1.0,1546130.2092731476,1637653.3521068245,4.0,2205.0,5.0,4.0,0.0,5.0,5.0,3.0,1.0,4.0,5.0,3.0,1.0,4.0,2.0,1.0,4.0,0.0,Single Family,2021,2022,2018,1939,1824687.3786787854,15.0,Composition Shingle,Stucco,Central,3.0,0,1,0,0,0,0,0,0,0,HOA,100.0
318,1829,1829 cimarron st,los angeles,ca,90019,6319,november,1.0,770.0,4792.0,3.0,0.0,2.0,7.0,33124.985854394574,1363237.8608803833,3.0,2192.0,5.0,4.0,1.0,4.0,5.0,3.0,1.0,4.0,5.0,3.0,1.0,5.0,2.0,1.0,4.0,1.0,Single Family,2021,2021,2020,1910,1396758.2987551868,,,Stucco,,,0,1,0,0,0,0,0,0,0,,
319,1829,1829 cimarron st,los angeles,ca,90019,6319,january,1.0,770.0,4792.0,3.0,0.0,2.0,7.0,34570.55745509157,1382573.3482268765,3.0,2192.0,5.0,2.0,1.0,4.0,3.0,3.0,0.0,3.0,5.0,3.0,1.0,4.0,2.0,0.0,5.0,0.0,Single Family,2021,2021,2020,1910,1457712.7136066721,,,Stucco,,,0,0,0,0,0,0,0,0,0,,
322,4723,4723 st charles pl,los angeles,ca,90019,5733,december,4.0,,1495.0,4.0,,4.0,1.0,1146075.3099011863,1247132.4035812672,3.0,2287.0,5.0,2.0,1.0,4.0,3.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,2.0,1.0,4.0,1.0,Single Family,2021,2018,2018,2017,1270909.9517906336,,,Stucco,Central,3.0,2,0,0,0,0,0,0,0,0,,
323,4723,4723 st charles pl,los angeles,ca,90019,5733,december,4.0,,1495.0,4.0,,4.0,1.0,1146075.3099011863,1247132.4035812672,3.0,2276.0,5.0,5.0,0.0,5.0,5.0,2.0,1.0,3.0,5.0,3.0,1.0,5.0,2.0,0.0,5.0,1.0,Single Family,2021,2018,2018,2017,1270909.9517906336,,,Stucco,Central,3.0,0,1,0,0,0,0,0,0,0,,
324,2219,2219 s bentley ave 104,los angeles,ca,90064,1909,april,2.0,,12997.0,2.0,2.0,2.0,1.0,943271.1206709997,977576.9095120915,2.0,1598.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,3.0,0.0,4.0,0.0,Condominium Unit,2021,2021,2017,1981,997429.2896868621,29.0,Composition Shingle,Stucco,Central,3.0,0,1,0,0,0,0,0,0,0,COA,600.0
325,2219,2219 s bentley ave 104,los angeles,ca,90064,1909,june,2.0,,12997.0,2.0,2.0,2.0,1.0,932814.4795552958,969360.149267374,2.0,1598.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,4.0,3.0,1.0,4.0,1.0,Condominium Unit,2021,2021,2017,1981,986372.2776656229,29.0,Composition Shingle,Stucco,Central,3.0,0,1,0,0,0,0,0,0,0,COA,600.0
326,2237,2237 s bentley ave 102,los angeles,ca,90064,1981,march,2.0,,6534.0,2.0,,2.0,6.0,435866.9305287869,911817.8228295681,2.0,1474.0,5.0,2.0,1.0,4.0,5.0,3.0,1.0,4.0,5.0,2.0,1.0,4.0,2.0,1.0,4.0,1.0,Condominium Unit,2021,2022,2021,1991,1233048.3144115512,29.0,,Stucco,Central,3.0,0,1,0,0,0,0,0,0,0,COA,425.0
327,2237,2237 s bentley ave 102,los angeles,ca,90064,1981,july,2.0,,6534.0,2.0,,2.0,6.0,427236.3925938553,1197361.218151207,2.0,1474.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,3.0,1.0,4.0,0.0,Condominium Unit,2021,2022,2022,1991,1197361.218151207,29.0,,Stucco,Central,3.0,0,1,0,0,0,0,0,0,0,COA,425.0
328,2349,2349 s beverly glen blvd 302,los angeles,ca,90064,2481,september,2.0,,13503.0,2.0,2.0,2.0,1.0,1072133.9748153265,1102182.6063579542,2.0,1634.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,3.0,1.0,4.0,1.0,Condominium Unit,2021,2021,2019,1991,1116991.0200744332,29.0,,Stucco,Central,3.0,0,1,0,0,0,0,0,0,0,COA,385.0
329,2349,2349 s beverly glen blvd 302,los angeles,ca,90064,2481,may,2.0,,13503.0,2.0,2.0,2.0,1.0,1091741.4894418765,1113344.2333586032,2.0,1634.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,3.0,1.0,4.0,0.0,Condominium Unit,2021,2021,2019,1991,1137418.8940885991,29.0,,Stucco,Central,3.0,2,0,0,0,0,0,0,0,0,COA,385.0
330,2345,2345 s bentley ave 102,los angeles,ca,90064,1953,january,2.0,,6502.0,2.0,0.0,2.0,6.0,984770.4526565964,1049011.0835085039,2.0,1628.0,4.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,2.0,1.0,4.0,0.0,Condominium Unit,2021,2021,2015,1990,1019379.5200046657,29.0,,Stucco,Central,3.0,2,0,0,0,0,0,0,0,0,COA,510.0
331,2345,2345 s bentley ave 102,los angeles,ca,90064,1953,january,2.0,,6502.0,2.0,0.0,2.0,6.0,984770.4526565964,1049011.0835085039,2.0,1628.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,2.0,0.0,3.0,1.0,Condominium Unit,2021,2021,2015,1990,1019379.5200046657,29.0,,Stucco,Central,3.0,2,1,0,0,0,0,0,0,0,COA,510.0
332,2327,2327 veteran ave,los angeles,ca,90064,2107,september,2.0,1350.0,6970.0,3.0,1.0,2.0,1.0,1766378.9366471185,1842359.5958637702,3.0,1529.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,2.0,1.0,4.0,0.0,Single Family,2021,2020,2017,1927,1835115.5736024256,13.0,Wood Shake/ Shingles,Stucco,Floor/Wall,6.0,2,1,0,0,0,0,0,0,0,,
333,2327,2327 veteran ave,los angeles,ca,90064,2107,march,2.0,1350.0,6970.0,3.0,1.0,2.0,1.0,1815755.7385482632,1872002.7472306793,3.0,1529.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,4.0,2.0,1.0,4.0,1.0,Single Family,2021,2020,2017,1927,1854419.142866657,13.0,Wood Shake/ Shingles,Stucco,Floor/Wall,6.0,2,0,0,0,0,0,0,0,0,,
334,2491,2491 purdue ave 124,los angeles,ca,90064,5118,january,3.0,,45738.0,3.0,1.0,3.0,6.0,976298.2762014464,1027637.511998774,3.0,1429.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,3.0,1.0,4.0,0.0,Condominium Unit,2021,2021,2017,1990,1002389.8613379213,29.0,,Stucco,Central,3.0,2,0,0,0,0,0,0,0,0,COA,439.0
335,2491,2491 purdue ave 124,los angeles,ca,90064,5118,august,3.0,,45738.0,3.0,1.0,3.0,6.0,948450.0706467273,1008627.7536963364,3.0,1429.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,3.0,1.0,4.0,1.0,Condominium Unit,2021,2021,2017,1990,973797.4120988274,29.0,,Stucco,Central,3.0,2,0,0,0,0,0,0,0,0,COA,439.0
336,2633,2633 s bentley ave,los angeles,ca,90064,3103,january,2.0,1130.0,5227.0,3.0,1.0,2.0,1.0,1410872.2246624576,1485061.5264860329,3.0,1639.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,4.0,2.0,1.0,5.0,1.0,Single Family,2021,2021,2017,1937,1701797.476452234,15.0,Composition Shingle,Stucco,Central,3.0,2,0,0,0,0,0,0,0,0,HOA,500.0
337,2633,2633 s bentley ave,los angeles,ca,90064,3103,september,2.0,1130.0,5227.0,3.0,1.0,2.0,1.0,1364092.4305888405,1455464.0807323782,3.0,1637.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,2.0,1.0,4.0,0.0,Single Family,2021,2021,2017,1937,1645371.576139055,15.0,Composition Shingle,Stucco,Central,3.0,2,0,0,0,0,0,0,0,0,HOA,500.0
338,2701,2701 granville ave,los angeles,ca,90064,3603,september,2.0,1000.0,4792.0,3.0,1.0,3.0,4.0,1713814.6533494983,1471497.282075548,3.0,1560.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,4.0,2.0,1.0,4.0,0.0,Single Family,2021,2020,2018,1941,1780505.8107177906,15.0,Wood Shake/ Shingles,Stucco,Floor/Wall,6.0,2,0,0,0,0,0,0,0,0,HOA,300.0
339,2701,2701 granville ave,los angeles,ca,90064,3603,august,2.0,1000.0,4792.0,3.0,1.0,3.0,4.0,1722025.9321295652,1471820.023548968,3.0,1560.0,4.0,1.0,1.0,2.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,4.0,2.0,1.0,4.0,0.0,Single Family,2021,2020,2018,1941,1782137.1112560746,15.0,Wood Shake/ Shingles,Stucco,Floor/Wall,6.0,0,1,0,0,0,0,0,0,0,HOA,300.0
340,10326,10326 almayo ave 102,los angeles,ca,90064,2691,december,2.0,,12157.0,2.0,1.0,2.0,2.0,994281.9579076974,1025185.3778016374,2.0,1496.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,3.0,2.0,1.0,4.0,0.0,Condominium Unit,2021,2020,2019,1988,1044514.8419344937,29.0,,Stucco,Central,3.0,0,1,0,0,0,0,0,0,0,COA,540.0
340,10326,10326 almayo ave 102,los angeles,ca,90064,2691,december,2.0,,12157.0,2.0,1.0,2.0,2.0,994281.9579076974,1025185.3778016374,2.0,1496.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,3.0,2.0,1.0,4.0,0.0,Condominium Unit,2021,2020,2019,1988,1044514.8419344937,29.0,,Stucco,Central,3.0,0,1,0,0,0,0,0,0,0,COA,540.0
342,10345,10345 almayo ave 101,los angeles,ca,90064,2633,september,2.0,,20128.0,2.0,1.0,2.0,1.0,1034859.3274219013,896345.1795211416,2.0,1406.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,2.0,1.0,5.0,0.0,Condominium Unit,2021,2020,2016,1974,1075129.7067912535,29.0,Tar & Gravel,Stucco,Central,3.0,2,0,0,0,0,0,0,0,0,COA,460.0
342,10345,10345 almayo ave 101,los angeles,ca,90064,2633,september,2.0,,20128.0,2.0,1.0,2.0,1.0,1034859.3274219013,896345.1795211416,2.0,1406.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,2.0,1.0,5.0,0.0,Condominium Unit,2021,2020,2016,1974,1075129.7067912535,29.0,Tar & Gravel,Stucco,Central,3.0,2,0,0,0,0,0,0,0,0,COA,460.0
344,10345,10345 almayo ave 307,los angeles,ca,90064,2645,march,2.0,,20128.0,2.0,3.0,2.0,1.0,1031846.8193444144,1056805.3107009688,2.0,1405.0,5.0,2.0,1.0,4.0,5.0,3.0,1.0,4.0,5.0,2.0,1.0,3.0,3.0,1.0,3.0,1.0,Condominium Unit,2021,2021,2018,1974,1046901.9447302447,29.0,Tar & Gravel,Stucco,Central,3.0,2,1,0,0,1,0,0,0,1,COA,460.0
344,10345,10345 almayo ave 307,los angeles,ca,90064,2645,march,2.0,,20128.0,2.0,3.0,2.0,1.0,1031846.8193444144,1056805.3107009688,2.0,1405.0,5.0,2.0,1.0,4.0,5.0,3.0,1.0,4.0,5.0,2.0,1.0,3.0,3.0,1.0,3.0,1.0,Condominium Unit,2021,2021,2018,1974,1046901.9447302447,29.0,Tar & Gravel,Stucco,Central,3.0,2,1,0,0,1,0,0,0,1,COA,460.0
346,10345,10345 almayo ave 305,los angeles,ca,90064,2645,june,2.0,,20128.0,2.0,1.0,2.0,1.0,980346.5405041982,1018754.2970007433,2.0,1434.0,5.0,1.0,1.0,3.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,4.0,3.0,1.0,4.0,1.0,Condominium Unit,2021,2021,2017,1974,1097200.623470749,29.0,,Stucco,Central,3.0,0,1,0,0,0,0,0,0,0,COA,460.0
346,10345,10345 almayo ave 305,los angeles,ca,90064,2645,june,2.0,,20128.0,2.0,1.0,2.0,1.0,980346.5405041982,1018754.2970007433,2.0,1434.0,5.0,1.0,1.0,3.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,4.0,3.0,1.0,4.0,1.0,Condominium Unit,2021,2021,2017,1974,1097200.623470749,29.0,,Stucco,Central,3.0,0,1,0,0,0,0,0,0,0,COA,460.0
348,10644,10644 blythe ave,los angeles,ca,90064,3314,april,2.0,1350.0,6098.0,3.0,1.0,2.0,9.0,1980320.7672997718,2032652.6740579605,3.0,1485.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,5.0,2.0,2.0,4.0,3.0,0.0,4.0,0.0,Single Family,2021,2021,2018,1926,2129343.427421391,15.0,Composition Shingle,Stucco,Floor/Wall,6.0,2,0,0,0,0,0,0,0,0,HOA,75.0
348,10644,10644 blythe ave,los angeles,ca,90064,3314,april,2.0,1350.0,6098.0,3.0,1.0,2.0,9.0,1980320.7672997718,2032652.6740579605,3.0,1485.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,5.0,2.0,2.0,4.0,3.0,0.0,4.0,0.0,Single Family,2021,2021,2018,1926,2129343.427421391,15.0,Composition Shingle,Stucco,Floor/Wall,6.0,2,0,0,0,0,0,0,0,0,HOA,75.0
350,1050,1050 s st andrews pl,los angeles,ca,90019,3627,june,2.0,1250.0,6098.0,4.0,1.0,3.0,7.0,1274525.9767589509,1447271.5588883306,4.0,1969.0,5.0,4.0,1.0,4.0,5.0,3.0,1.0,4.0,5.0,3.0,1.0,4.0,2.0,0.0,4.0,0.0,Single Family,2021,2020,2018,1920,1314543.7790391822,15.0,Roll Composition,Stucco,Floor/Wall,6.0,2,0,0,0,0,0,0,1,0,HOA,200.0
350,1050,1050 s st andrews pl,los angeles,ca,90019,3627,june,2.0,1250.0,6098.0,4.0,1.0,3.0,7.0,1274525.9767589509,1447271.5588883306,4.0,1969.0,5.0,4.0,1.0,4.0,5.0,3.0,1.0,4.0,5.0,3.0,1.0,4.0,2.0,0.0,4.0,0.0,Single Family,2021,2020,2018,1920,1314543.7790391822,15.0,Roll Composition,Stucco,Floor/Wall,6.0,2,0,0,0,0,0,0,1,0,HOA,200.0
352,1050,1050 s bronson ave,los angeles,ca,90019,3214,november,3.0,,6848.0,4.0,1.0,3.0,4.0,928317.906764743,990128.5353952234,4.0,2054.0,5.0,4.0,1.0,4.0,3.0,3.0,0.0,3.0,5.0,3.0,1.0,4.0,3.0,1.0,4.0,0.0,Single Family,2021,2021,2018,1947,1465131.082610336,,,Stucco,Central,3.0,2,0,0,0,0,0,0,1,0,,
352,1050,1050 s bronson ave,los angeles,ca,90019,3214,november,3.0,,6848.0,4.0,1.0,3.0,4.0,928317.906764743,990128.5353952234,4.0,2054.0,5.0,4.0,1.0,4.0,3.0,3.0,0.0,3.0,5.0,3.0,1.0,4.0,3.0,1.0,4.0,0.0,Single Family,2021,2021,2018,1947,1465131.082610336,,,Stucco,Central,3.0,2,0,0,0,0,0,0,1,0,,
354,969,969 westchester pl,los angeles,ca,90019,2005,january,2.0,1350.0,8276.0,5.0,2.0,4.0,4.0,132893.11009127492,1189276.10667211,5.0,2048.0,5.0,4.0,0.0,4.0,5.0,3.0,1.0,4.0,5.0,2.0,1.0,3.0,3.0,1.0,4.0,0.0,Single Family,2021,2022,2021,1922,1766451.2968757008,12.0,Roll Composition,Stucco,Floor/Wall,6.0,2,0,0,0,0,0,0,1,0,HOA,278.0
